Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,T?nh Thành,Vùng Mi?n,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2548,US-2017-128090,8/16/2018,8/22/2017,TNT,JM-15865,John Murray,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-AR-10002255,Office Supplies,Binders,Newell 346,52992,1,0.2,5961.6
5200,CA-2018-103982,3/3/2019,3/8/2018,TNT,AA-10315,Alex Avila,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-FA-10001332,Office Supplies,Envelopes,"Acco Banker's Clasps, 5 3/4""-Long",52992,1,0.2,17884.8
659,US-2018-156097,9/19/2019,9/19/2018,DHL,EH-14125,Eugene Hildebrand,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,53084,2,0.8,-79626
2958,CA-2019-168900,5/4/2020,5/9/2019,TNT,SH-20395,Shahid Hopkins,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,53199,1,0.7,-44332.5
1107,US-2018-110156,11/19/2019,11/24/2018,TNT,EH-13945,Eric Hoffmann,Consumer,Viet Nam,Kiên Giang,Mi?n Tây Nam B?,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",53544,2,0.6,-17401.8
8562,CA-2018-132829,12/23/2019,12/26/2018,UPS,LA-16780,Laura Armstrong,Corporate,Viet Nam,?à N?ng,Mi?n Trung,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",53544,2,0.6,-17401.8
8982,CA-2018-110898,3/6/2019,3/12/2018,TNT,LC-16870,Lena Cacioppo,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AP-10001626,Office Supplies,Binders,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",53682,3,0.8,-144941.4
3836,CA-2016-100363,4/8/2017,4/15/2016,TNT,JM-15655,Jim Mitchum,Corporate,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-FA-10000611,Office Supplies,Envelopes,Binder Clips by OIC,54464,2,0.2,19062.4
3899,CA-2019-102267,11/30/2020,12/4/2019,TNT,SC-20800,Stuart Calhoun,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-FA-10000611,Office Supplies,Envelopes,Binder Clips by OIC,54464,2,0.2,19062.4
504,US-2018-105578,5/30/2019,6/4/2018,TNT,MY-17380,Maribeth Yedwab,Corporate,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,54648,3,0.7,-43718.4
2780,CA-2019-108322,4/30/2020,5/5/2019,TNT,SS-20140,Saphhira Shifley,Corporate,Viet Nam,Qu?ng Ninh,Mi?n B?c,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,54648,3,0.2,17077.5
9164,CA-2017-164007,6/8/2018,6/12/2017,TNT,MG-17695,Maureen Gnade,Consumer,Viet Nam,Thái Bình,Mi?n B?c,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,54648,3,0.2,17077.5
127,US-2019-107272,11/5/2020,11/12/2019,TNT,TS-21610,Troy Staebel,Consumer,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Pens",54924,2,0.7,-42108.4
6252,CA-2016-101147,12/2/2017,12/4/2016,FEDEX,MC-17575,Matt Collins,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AP-10004249,Office Supplies,Binders,Staple holder,55062,1,0.8,-145914.3
6353,US-2017-161347,9/13/2018,9/19/2017,TNT,HG-14845,Harry Greene,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",55476,1,0.7,-46230
6448,US-2019-119816,3/4/2020,3/6/2019,UPS,TT-21460,Tonja Turnell,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-LA-10002381,Office Supplies,Pens,Avery 497,56672,1,0.2,19835.2
8216,CA-2017-120845,9/25/2018,10/2/2017,TNT,ML-17395,Marina Lichtenstein,Corporate,Viet Nam,Qu?ng Tr?,Mi?n Trung,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,56787,1,0.7,-41643.8
6947,CA-2017-126466,11/9/2018,11/13/2017,TNT,JO-15550,Jesus Ocampo,Home Office,Viet Nam,Bình ??nh,Mi?n Trung,OFF-FA-10000490,Office Supplies,Envelopes,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",57040,2,0,26808.8
7485,CA-2019-135111,12/28/2020,1/2/2020,TNT,CS-12400,Christopher Schild,Home Office,Viet Nam,H?i Phòng,Mi?n B?c,OFF-AR-10004707,Office Supplies,Binders,Staples in misc. colors,57040,1,0,19964
9753,US-2018-158680,7/1/2019,7/2/2018,FEDEX,NZ-18565,Nick Zandusky,Home Office,Viet Nam,?i?n Biên,Mi?n B?c,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,57408,1,0.2,20810.4
1449,US-2016-112564,4/23/2017,4/24/2016,FEDEX,TS-21160,Theresa Swint,Corporate,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,57546,3,0.7,-40282.2
2050,CA-2017-142237,7/11/2018,7/13/2017,FEDEX,CK-12595,Clytie Kelty,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,57546,3,0.7,-46036.8
6910,CA-2016-126277,9/13/2017,9/18/2016,UPS,LH-16900,Lena Hernandez,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,57546,3,0.7,-46036.8
4914,CA-2019-127306,1/14/2020,1/18/2019,TNT,BH-11710,Brosina Hoffman,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,57684,2,0.7,-42301.6
4958,CA-2017-127607,3/20/2018,3/26/2017,TNT,JK-15730,Joe Kamberova,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,57776,2,0.8,-101108
2609,CA-2016-127446,11/25/2017,11/30/2016,TNT,MC-17590,Matt Collister,Corporate,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-LA-10001317,Office Supplies,Pens,Avery 520,57960,1,0.2,20286
9860,CA-2019-113278,1/14/2020,1/20/2019,TNT,HR-14770,Hallie Redmond,Home Office,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-FA-10003472,Office Supplies,Envelopes,Bagged Rubber Bands,57960,2,0,2318.4
16,US-2017-118983,11/22/2018,11/26/2017,TNT,HP-14815,Harold Pawlan,Home Office,Viet Nam,Phú Th?,Mi?n B?c,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,58512,3,0.8,-87768
5089,CA-2017-109001,3/5/2018,3/9/2017,TNT,KN-16390,Katherine Nockton,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,58788,3,0.7,-41151.6
203,CA-2016-133690,8/3/2017,8/5/2016,FEDEX,BS-11755,Bruce Stewart,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AP-10003622,Office Supplies,Binders,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",59800,1,0.2,6727.5
565,CA-2017-130736,12/7/2018,12/9/2017,FEDEX,JF-15490,Jeremy Farry,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-LA-10000634,Office Supplies,Pens,Avery 509,60030,1,0,27613.8
3586,CA-2017-121650,12/10/2018,12/16/2017,TNT,KD-16495,Keith Dawkins,Corporate,Viet Nam,?à N?ng,Mi?n Trung,OFF-LA-10001045,Office Supplies,Pens,Permanent Self-Adhesive File Folder Pens for Typewriters by Universal,60030,1,0,27613.8
8580,CA-2018-111605,12/27/2019,1/2/2019,TNT,JW-15955,Joni Wasserman,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-LA-10002368,Office Supplies,Pens,Avery 479,60030,1,0,27613.8
389,CA-2016-115973,11/24/2017,11/26/2016,FEDEX,NG-18430,Nathan Gelder,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-AR-10004757,Office Supplies,Binders,Crayola Colored Pencils,60352,1,0.2,9807.2
3596,CA-2019-148012,12/9/2020,12/15/2019,TNT,KM-16225,Kalyca Meade,Corporate,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-AR-10004757,Office Supplies,Binders,Crayola Colored Pencils,60352,1,0.2,9807.2
5703,US-2016-123519,12/14/2017,12/21/2016,TNT,SS-20875,Sung Shariari,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AR-10003829,Office Supplies,Binders,Newell 35,60352,1,0.2,6789.6
8208,CA-2017-122266,4/26/2018,4/30/2017,TNT,SA-20830,Sue Ann Reed,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AR-10004757,Office Supplies,Binders,Crayola Colored Pencils,60352,1,0.2,9807.2
1035,CA-2018-109820,11/20/2019,11/22/2018,FEDEX,AG-10390,Allen Goldenen,Consumer,Viet Nam,H?u Giang,Mi?n Tây Nam B?,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,60444,2,0.7,-44325.6
2373,CA-2018-159940,7/7/2019,7/11/2018,UPS,BF-11020,Barry Französisch,Corporate,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-FA-10000936,Office Supplies,Envelopes,Acco Hot Clips Clips to Go,60536,1,0.2,18917.5
8054,CA-2019-152205,9/28/2020,10/5/2019,TNT,SF-20965,Sylvia Foulston,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,61065,1,0.7,-42745.5
3544,CA-2018-157511,9/18/2019,9/20/2018,FEDEX,SV-20365,Seth Vernon,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10002257,Office Supplies,Binders,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",61456,1,0.2,8450.2
5551,US-2016-159618,11/12/2017,11/16/2016,TNT,DB-12970,Darren Budd,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10003183,Office Supplies,Binders,Avery Fluorescent Highlighter Four-Color Set,61456,1,0.2,7682
677,US-2019-119438,3/18/2020,3/23/2019,TNT,CD-11980,Carol Darley,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AP-10000804,Office Supplies,Binders,Hoover Portapower Portable Vacuum,61824,3,0.8,-170016
5153,US-2016-121566,6/30/2017,7/6/2016,TNT,CS-11860,Cari Schnelling,Consumer,Viet Nam,??ng Tháp,Mi?n Tây Nam B?,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,61824,1,0.2,19320
6520,US-2019-116652,9/15/2020,9/19/2019,TNT,RD-19480,Rick Duston,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,61824,1,0.2,19320
6569,CA-2016-100678,4/18/2017,4/22/2016,TNT,KM-16720,Kunst Miller,Consumer,Viet Nam,Lai Châu,Mi?n B?c,OFF-AR-10001868,Office Supplies,Binders,Prang Dustless Chalk Sticks,61824,2,0.2,23184
1103,US-2019-145863,4/21/2020,4/27/2019,TNT,RP-19390,Resi Pölking,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,61962,3,0.8,-108433.5
3688,CA-2018-108567,5/20/2019,5/24/2018,TNT,DB-13210,Dean Braden,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,61962,2,0.7,-51635
699,CA-2017-119291,5/14/2018,5/17/2017,FEDEX,JO-15550,Jesus Ocampo,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-AR-10001118,Office Supplies,Binders,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",62008,1,0.2,18602.4
663,CA-2017-146563,8/24/2018,8/28/2017,TNT,CB-12025,Cassandra Brandow,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",62652,3,0.8,-97110.6
2827,US-2016-112914,9/25/2017,9/30/2016,TNT,MT-18070,Michelle Tran,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,62652,2,0.8,-100243.2
7974,US-2017-126753,8/16/2018,8/20/2017,TNT,SP-20860,Sung Pak,Corporate,Viet Nam,Phú Yên,Mi?n Trung,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",62652,2,0.7,-43856.4
507,CA-2017-145352,3/16/2018,3/22/2017,TNT,CM-12385,Christopher Martinez,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AR-10001662,Office Supplies,Binders,Rogers Handheld Barrel Pencil Sharpener,63020,1,0,17015.4
2666,CA-2018-164784,5/1/2019,5/4/2018,FEDEX,HF-14995,Herbert Flentye,Consumer,Viet Nam,H?ng Yên,Mi?n B?c,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,63066,2,0.7,-46248.4
1285,US-2017-149692,12/6/2018,12/12/2017,TNT,KW-16435,Katrina Willman,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,63756,7,0.8,-111573
1232,CA-2017-132570,10/31/2018,11/2/2017,UPS,KT-16480,Kean Thornton,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10000369,Office Supplies,Binders,Design Ebony Sketching Pencil,63940,2,0,16624.4
1562,CA-2019-107293,9/5/2020,9/6/2019,FEDEX,CS-12400,Christopher Schild,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AR-10003732,Office Supplies,Binders,Newell 333,63940,1,0,16624.4
5894,CA-2019-159954,9/10/2020,9/14/2019,TNT,SS-20410,Shahid Shariari,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,63940,1,0,31330.6
9248,CA-2019-130106,5/22/2020,5/26/2019,TNT,VF-21715,Vicky Freymann,Home Office,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-AR-10003732,Office Supplies,Binders,Newell 333,63940,1,0,16624.4
4301,CA-2019-129021,8/23/2020,8/26/2019,UPS,PO-18850,Patrick O'Brill,Consumer,Viet Nam,Qu?ng Ngãi,Mi?n Trung,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",64873032,2,0.2,9604.8
9146,CA-2017-126970,9/20/2018,9/24/2017,TNT,TP-21130,Theone Pippenger,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,64584,3,0.8,-103334.4
2121,US-2019-168690,1/7/2020,1/13/2019,TNT,TS-21085,Thais Sissman,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,64584,3,0.7,-45208.8
4156,CA-2018-139689,12/29/2019,1/3/2019,TNT,MP-17965,Michael Paige,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,64584,3,0.7,-45208.8
2218,CA-2016-151953,9/20/2017,9/25/2016,TNT,DB-13555,Dorothy Badders,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AR-10003469,Office Supplies,Binders,Nontoxic Chalk,64768,2,0.2,22668.8
7806,CA-2017-102260,9/22/2018,9/26/2017,TNT,SJ-20125,Sanjit Jacobs,Home Office,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-AR-10001315,Office Supplies,Binders,Newell 310,64768,2,0.2,7286.4
7574,CA-2016-100916,10/21/2017,10/26/2016,TNT,FH-14275,Frank Hawley,Corporate,Viet Nam,C?n Th?,Mi?n Tây Nam B?,OFF-AR-10001022,Office Supplies,Binders,SANFORD Liquid Accent Tank-Style Highlighters,65320,1,0,20249.2
8886,CA-2016-107398,8/25/2017,8/30/2016,TNT,BS-11590,Brendan Sweed,Corporate,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,65826,3,0.7,-52660.8
8327,CA-2019-103478,7/21/2020,7/24/2019,UPS,KL-16555,Kelly Lampkin,Corporate,Viet Nam,Kom Tum,Mi?n Trung,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,65872,4,0.8,-105395.2
4383,US-2017-122784,7/20/2018,7/27/2017,TNT,RA-19915,Russell Applegate,Consumer,Viet Nam,C?n Th?,Mi?n Tây Nam B?,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,66240,5,0.8,-102672
753,CA-2019-126074,10/2/2020,10/6/2019,TNT,RF-19735,Roland Fjeld,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,66240,1,0,32457.6
3590,CA-2019-146535,11/24/2020,11/30/2019,TNT,FM-14290,Frank Merwin,Home Office,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,66240,1,0,32457.6
4655,CA-2019-159107,6/24/2020,6/26/2019,UPS,KT-16480,Kean Thornton,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-FA-10001332,Office Supplies,Envelopes,"Acco Banker's Clasps, 5 3/4""-Long",66240,1,0,31132.8
8173,CA-2016-114125,7/9/2017,7/13/2016,TNT,GH-14410,Gary Hansen,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-LA-10004559,Office Supplies,Pens,Avery 49,66240,1,0,32457.6
9504,CA-2018-101329,4/22/2019,4/29/2018,TNT,MM-17920,Michael Moore,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-AR-10003190,Office Supplies,Binders,Newell 32,66240,1,0,18547.2
7787,US-2018-117037,5/17/2019,5/20/2018,FEDEX,LW-17215,Luke Weiss,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",66470,1,0.8,-109675.5
866,CA-2016-149020,1/10/2017,1/15/2016,TNT,AJ-10780,Anthony Jacobs,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-LA-10004272,Office Supplies,Pens,Avery 482,66470,1,0,31240.9
7302,CA-2016-163468,11/18/2017,11/21/2016,FEDEX,JK-15730,Joe Kamberova,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,66516,3,0.8,-113077.2
8851,CA-2017-140718,7/2/2018,7/4/2017,FEDEX,FA-14230,Frank Atkinson,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,66516,2,0.7,-53212.8
3233,US-2019-156356,4/16/2020,4/22/2019,TNT,ND-18370,Natalie DeCherney,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",66608,1,0.8,-109903.2
1974,CA-2016-148950,12/14/2017,12/19/2016,TNT,JD-16015,Joy Daniels,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-FA-10003059,Office Supplies,Envelopes,Assorted Color Push Pins,66608,2,0.2,10823.8
2227,CA-2019-130771,7/29/2020,8/3/2019,TNT,LA-16780,Laura Armstrong,Corporate,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-FA-10003059,Office Supplies,Envelopes,Assorted Color Push Pins,66608,2,0.2,10823.8
3382,US-2019-162208,8/27/2020,8/30/2019,FEDEX,SP-20620,Stefania Perrino,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,66608,1,0.2,22480.2
5399,CA-2018-163202,9/27/2019,10/2/2018,TNT,BM-11650,Brian Moss,Corporate,Viet Nam,Hà Nam,Mi?n B?c,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,66861,3,0.7,-46802.7
447,CA-2019-154214,3/20/2020,3/25/2019,UPS,TB-21595,Troy Blackwell,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",66930,1,0,31457.1
2572,CA-2019-109778,7/16/2020,7/21/2019,TNT,VM-21685,Valerie Mitchum,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-AR-10003759,Office Supplies,Binders,"Crayola Anti Dust Chalk, 12/Pack",66976,2,0.2,20930
7208,CA-2018-143476,9/11/2019,9/13/2018,FEDEX,LC-16930,Linda Cazamias,Corporate,Viet Nam,H?ng Yên,Mi?n B?c,OFF-AR-10003759,Office Supplies,Binders,"Crayola Anti Dust Chalk, 12/Pack",66976,2,0.2,20930
5262,CA-2016-105165,9/7/2017,9/10/2016,FEDEX,SZ-20035,Sam Zeldin,Home Office,Viet Nam,Tuyên Quang,Mi?n B?c,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",67160,2,0.8,-110814
3592,CA-2016-154186,12/13/2017,12/15/2016,UPS,RA-19285,Ralph Arnett,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-SU-10001574,Office Supplies,Scissors,Acme Value Line Scissors,67160,1,0.2,8395
1104,US-2019-145863,4/21/2020,4/27/2019,TNT,RP-19390,Resi Pölking,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,67482,3,0.8,-114719.4
8126,CA-2017-137064,2/6/2018,2/13/2017,TNT,TS-21655,Trudy Schmidt,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,67482,3,0.8,-114719.4
5654,US-2016-134187,11/4/2017,11/11/2016,TNT,TH-21235,Tiffany House,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-AR-10000940,Office Supplies,Binders,Newell 343,67620,1,0,18257.4
3947,CA-2019-167871,11/18/2020,11/23/2019,TNT,AF-10870,Art Ferguson,Consumer,Viet Nam,??ng Tháp,Mi?n Tây Nam B?,OFF-SU-10001225,Office Supplies,Scissors,Staple remover,67712,1,0.2,-15235.2
9065,US-2016-151015,10/14/2017,10/20/2016,TNT,BD-11500,Bradley Drucker,Consumer,Viet Nam,Phú Th?,Mi?n B?c,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Pens Hooks, 9 1/2"" x 11"", Light Blue",67758,3,0.8,-111800.7
199,US-2019-124303,7/6/2020,7/13/2019,TNT,FH-14365,Fred Hopkins,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Pens Hooks, 9 1/2"" x 11"", Light Blue",67758,2,0.7,-51947.8
3259,US-2018-161844,12/9/2019,12/14/2018,UPS,DK-12835,Damala Kotsonis,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Pens Hooks, 14 7/8"" x 11"", Light Blue",67758,2,0.7,-47430.6
3649,CA-2017-168459,11/22/2018,11/27/2017,TNT,MC-17275,Marc Crier,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Pens Hooks, 14 7/8"" x 11"", Light Blue",67758,2,0.7,-47430.6
9437,CA-2017-160787,9/25/2018,9/25/2017,DHL,BM-11785,Bryan Mills,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Pens Hooks, 14 7/8"" x 11"", Light Blue",67758,2,0.7,-47430.6
8292,CA-2016-156244,8/12/2017,8/16/2016,TNT,DH-13675,Duane Huffman,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-LA-10000443,Office Supplies,Pens,Avery 501,67896,1,0.2,22914.9
1907,US-2018-150567,5/17/2019,5/21/2018,TNT,RP-19855,Roy Phan,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,67896,2,0.7,-49790.4
1655,US-2019-132444,11/18/2020,11/21/2019,FEDEX,CD-12280,Christina DeMoss,Consumer,Viet Nam,Thái Nguyên,Mi?n B?c,OFF-FA-10000611,Office Supplies,Envelopes,Binder Clips by OIC,68080,2,0,32678.4
388,CA-2017-122756,12/3/2018,12/7/2017,TNT,DK-13225,Dean Katz,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,68080,1,0.2,17871
6822,CA-2019-163860,12/28/2020,1/1/2020,TNT,LO-17170,Lori Olson,Corporate,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,68080,2,0.6,-32338
1331,CA-2019-127705,6/2/2020,6/6/2019,TNT,AB-10255,Alejandro Ballentine,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,68310,1,0.4,-14800.5
3270,CA-2016-115980,7/15/2017,7/19/2016,TNT,VW-21775,Victoria Wilson,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,68310,3,0,30056.4
7927,CA-2019-120404,11/20/2020,11/24/2019,UPS,KH-16330,Katharine Harms,Corporate,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,68310,3,0,30739.5
